Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
422.277,98.15,-68.56,91.74,77.93,-41.92,112.95,1042.7,2602.3
422.49,-73.49,-137.61,-188.42,-109.5,31.07,99.14,1056.51,2235.34
422.704,212.58,59.68,223.93,172.63,58.69,105.06,1255.77,2227.44
422.917,287.56,126.76,344.28,725.05,60.67,162.27,1316.93,2339.9
423.13,13.32,6.41,44.39,123.31,-34.03,211.6,1285.37,2107.1
423.343,145.5,93.22,158.82,192.36,35.02,118.87,1186.72,1982.8
423.556,196.8,36.01,196.31,81.88,-45.87,109,1427.42,2016.34
423.769,-18.25,-54.75,-227.87,-111.47,-8.38,91.25,1293.26,2004.5
423.983,109.99,105.06,245.63,271.28,27.13,180.03,1490.55,1854.56
424.196,184.96,55.74,158.82,174.6,19.24,199.76,1522.12,1892.05
424.409,129.72,-70.53,50.31,44.39,15.29,118.87,1591.17,1878.23
424.622,526.28,118.87,476.46,790.16,44.88,227.38,1676.01,1657.27
424.835,157.34,45.87,231.82,176.58,25.15,223.43,1687.85,1643.46
425.048,115.91,77.44,81.88,24.66,90.26,239.22,1723.36,1611.89
425.261,-16.28,-64.61,-44.39,-123.31,31.07,225.41,1956.17,1655.29
425.474,-63.63,-44.88,-125.28,-22.69,-14.3,217.52,1847.65,1544.81
425.687,-36.01,-17.26,-70.04,-75.96,11.34,286.57,1969.98,1438.27
425.9,147.48,12.33,182.5,194.33,-61.65,205.68,2066.65,1444.19
426.113,323.07,130.71,450.82,602.73,66.59,300.38,2234.35,1424.46
426.326,321.1,158.33,261.41,517.9,21.21,318.14,2311.29,1363.3
426.539,238.23,22.2,279.17,-12.82,9.37,341.81,2295.51,1347.51
426.752,23.18,-106.05,18.74,44.39,42.91,237.25,2451.37,1183.76
426.965,220.48,107.03,330.47,573.14,-37.98,229.35,2650.64,1209.41
427.177,309.26,87.3,322.57,320.6,94.21,331.95,2717.72,1385
427.39,307.28,53.76,476.46,143.04,42.91,379.3,2765.07,1154.17
427.603,206.66,63.63,91.74,360.06,104.07,434.54,2946.58,1189.68
427.816,403.96,95.19,553.41,474.49,113.94,359.57,3248.44,1197.57
428.029,60.67,-78.42,-111.47,8.88,64.61,343.78,3147.82,1037.76
428.242,-120.84,124.79,-95.69,-180.52,-18.25,375.35,3208.98,1006.2
428.455,111.96,107.03,206.17,330.47,11.34,470.05,3572,1108.79
428.667,265.85,164.25,312.71,596.81,17.26,466.11,3678.54,1063.41
428.88,242.18,45.87,239.71,306.79,90.26,468.08,3572,1023.95
429.093,441.44,231.33,480.41,535.65,33.05,491.75,4039.59,1014.09
429.306,58.69,16.28,-16.77,101.61,-103.09,464.13,3907.4,872.04
429.518,155.37,67.57,354.14,448.84,42.91,495.7,4392.74,939.12
429.731,-284.6,-129.72,-365.98,-630.35,13.32,501.62,4414.44,889.79
429.944,319.12,91.25,170.66,70.04,82.37,596.32,4388.8,822.71
430.156,127.75,37.98,38.47,77.93,-22.2,552.92,4651.2,860.2
430.369,409.88,160.3,598.79,551.44,-14.3,629.86,4880.06,990.41
430.582,-99.14,-70.53,-300.87,-336.39,-8.38,586.46,4929.38,783.26
430.794,238.23,107.03,375.84,-8.88,3.45,633.81,5158.24,913.47
431.007,307.28,67.57,344.28,263.39,-8.38,708.78,5531.12,733.93
431.22,281.64,79.41,425.17,405.44,1.48,714.7,5544.94,870.06
431.432,246.12,89.28,235.77,318.63,40.94,724.56,5872.44,852.31
431.645,413.82,164.25,476.46,170.66,5.43,722.59,5907.96,836.52
431.857,25.15,12.33,111.47,26.63,-16.28,691.02,6259.14,771.42
432.07,-109,-54.75,-310.74,-338.36,9.37,700.89,6103.28,676.72
432.282,236.26,77.44,148.96,438.98,9.37,732.45,6551.13,639.23
432.495,-116.9,-76.45,-257.47,-283.12,-34.03,815.32,6734.62,637.26
432.707,121.83,51.79,237.74,170.66,58.69,957.37,7143.01,625.42
432.92,368.45,122.82,330.47,474.49,-57.71,894.23,7500.11,724.07
433.132,364.5,101.11,360.06,515.92,17.26,992.88,7849.32,724.07
433.345,222.45,43.9,227.87,269.31,1.48,1012.61,8139.35,621.47
433.557,-164.25,-60.67,-243.66,-407.41,38.97,955.39,8417.53,487.32
433.77,102.1,51.79,42.42,-18.74,-59.68,1034.31,8411.61,682.64
433.982,-110.98,-121.83,-277.2,-395.57,-0.49,1034.31,8922.6,582.02
434.195,25.15,8.38,-62.15,-121.34,-45.87,1107.31,9222.49,641.2
434.407,-6.41,-50.8,6.91,-131.2,13.32,1168.47,9660.48,660.93
434.619,238.23,45.87,243.66,328.49,60.67,1188.2,9703.88,570.18
434.832,155.37,79.41,91.74,431.09,50.8,1326.31,10206.98,666.85
435.044,-22.2,4.44,-182.5,-273.25,36.99,1306.58,10800.84,637.26
435.256,411.85,172.14,472.52,529.73,-41.92,1326.31,10757.43,643.18
435.469,-93.22,-133.67,-190.39,-176.58,58.69,1369.71,11272.37,499.15
435.681,538.12,154.38,559.33,892.75,125.77,1466.38,11625.52,568.21
435.893,165.23,41.92,131.2,68.07,31.07,1539.38,12024.06,509.02
436.106,490.77,138.6,567.22,521.84,35.02,1565.03,12690.91,593.85
436.318,84.34,16.28,50.31,160.79,82.37,1653.81,13044.06,493.23
436.53,273.74,132.68,421.22,549.46,7.4,1663.68,13606.35,607.66
436.742,474.98,79.41,496.19,330.47,-6.41,1758.38,14054.21,530.72
436.954,-26.14,2.47,24.66,-26.63,44.88,1969.48,14734.87,477.45
437.167,-22.2,51.79,54.26,133.17,-43.9,1776.14,14890.73,437.99
437.379,271.77,37.98,379.79,442.92,50.8,1967.51,15529.96,528.75
437.591,145.5,95.19,131.2,150.93,-26.14,2054.32,16263.89,483.37
437.803,88.29,53.76,58.2,172.63,92.23,2149.02,17072.8,453.78
438.015,-36.01,-60.67,-210.12,-219.98,-43.9,2066.16,17676.52,441.94
438.227,352.66,59.68,247.6,283.12,58.69,2293.04,17956.67,493.23
438.44,188.91,71.52,152.9,216.04,11.34,2328.56,19183.84,574.12
438.652,244.15,73.49,249.58,97.66,94.21,2308.83,19156.22,445.88
438.864,198.77,63.63,115.42,413.33,38.97,2395.64,19489.64,489.29
439.076,-166.22,-84.34,-283.12,-336.39,-55.74,2515.99,20134.79,368.94
439.288,465.12,182,399.52,291.01,35.02,2693.55,21880.84,434.05
439.5,92.23,-21.21,111.47,273.25,-20.22,2616.61,22060.38,420.24
439.712,-61.65,18.25,-145.01,-26.63,1.48,3009.22,23407.89,430.1
439.924,261.91,49.82,210.12,498.17,25.15,2811.93,24007.67,412.34
440.136,502.61,65.6,559.33,123.31,40.94,2961.87,24769.22,380.78
440.348,214.56,-5.43,312.71,117.39,90.26,3050.65,24923.11,349.21
440.56,23.18,77.44,125.28,292.98,19.24,3186.78,26698.75,343.29
440.772,230.34,69.55,273.25,395.57,25.15,3386.05,28646.04,390.64
440.984,344.77,85.33,364.01,306.79,44.88,3587.29,28673.66,434.05
441.196,216.53,77.44,255.5,486.33,72.51,3591.24,30502.57,434.05
441.407,277.69,203.71,320.6,626.41,3.45,3601.1,30836,366.97
441.619,-227.38,-62.64,-324.55,-360.06,-32.06,3873.37,31964.52,319.62
441.831,13.32,-15.29,0.99,54.26,13.32,4017.39,33692.81,378.8
442.043,106.05,114.92,81.88,231.82,-12.33,3979.9,33394.89,361.05
442.255,425.66,110.98,308.76,616.54,-22.2,4167.33,35839.36,357.1
442.467,167.21,16.28,221.96,399.52,-8.38,4360.68,36058.36,303.83
442.679,135.64,-17.26,-40.45,-271.28,56.72,4556,37869.51,343.29
442.89,188.91,-9.37,176.58,184.47,-24.17,4743.43,39033.54,293.97
443.102,-47.84,-58.69,-113.44,119.36,-16.28,4747.38,40383.03,321.59
443.314,84.34,-100.13,-36.5,6.91,-26.14,4968.34,40588.22,363.02
443.526,123.8,53.76,10.85,119.36,5.43,4970.32,40976.88,347.24
443.737,119.86,0.49,117.39,68.07,-10.36,5145.91,41211.66,374.86
443.949,246.12,63.63,139.09,450.82,-10.36,5643.09,44930.65,284.1
444.161,44.88,24.17,-188.42,34.53,-10.36,5459.61,42752.53,171.65
444.372,425.66,144.52,545.52,484.36,70.53,6094.89,46528.73,400.51
444.584,-158.33,-141.56,-239.71,-438.98,-36.01,6083.05,48187.96,211.1
444.796,-53.76,-92.23,-123.31,-247.6,-51.79,6045.57,47108.77,232.81
445.007,498.66,112.95,517.9,685.6,42.91,6542.75,49146.81,341.32
445.219,117.88,-9.37,148.96,170.66,-59.68,6655.2,48870.6,230.83
445.431,84.34,85.33,180.52,253.52,1.48,6870.25,49464.45,254.51
445.642,486.82,140.57,569.19,707.3,141.56,6903.79,51405.82,384.72
445.854,92.23,57.71,56.23,143.04,42.91,7016.25,51103.96,307.78
446.065,514.44,199.76,667.84,480.41,50.8,7572.62,53325.49,280.16
446.277,100.13,59.68,192.36,119.36,11.34,7943.53,54592.11,291.99
446.489,607.17,233.3,827.65,953.91,52.78,8395.33,56622.26,319.62
446.7,271.77,95.19,192.36,225.9,1.48,7890.26,53161.73,313.7
446.912,181.02,34.03,152.9,298.9,38.97,8641.95,56225.7,357.1
447.123,384.23,183.98,517.9,511.98,50.8,8651.82,56472.32,339.34
447.335,-170.17,-133.67,-251.55,-52.28,-83.36,9010.89,56778.13,219
447.546,-93.22,-19.24,-158.82,-64.12,-79.41,9602.77,58579.42,272.27
447.758,409.88,132.68,427.14,221.96,40.94,9618.55,57701.46,384.72
447.969,250.07,14.3,308.76,148.96,60.67,9360.1,56142.84,205.19
448.18,137.61,-29.1,91.74,362.03,50.8,10094.03,58587.31,250.56
448.392,133.67,-33.05,109.5,529.73,11.34,9930.28,55618.04,250.56
448.603,-136.63,-149.45,-399.52,-502.11,1.48,10482.7,57427.22,264.37
448.815,348.72,138.6,393.6,748.73,9.37,10786.53,57946.1,317.64
449.026,307.28,32.06,263.39,697.43,-20.22,11344.87,57746.84,242.67
449.237,-47.84,-13.32,-81.88,101.61,-32.06,11767.08,57924.4,207.16
449.449,368.45,118.87,377.82,365.98,7.4,12374.74,59895.36,219
449.66,267.83,120.84,237.74,277.2,76.45,12181.4,56077.73,291.99
449.871,269.8,51.79,219.98,539.6,9.37,12566.12,57192.44,205.19
450.083,407.9,164.25,474.49,971.67,19.24,13315.84,56884.66,357.1
450.294,557.85,211.6,663.89,204.2,13.32,13921.53,56859.02,173.62
450.505,153.4,93.22,287.06,182.5,-53.76,14343.73,56375.65,290.02
450.716,44.88,-40.94,-72.01,129.23,19.24,14487.76,55032.08,167.7
450.928,246.12,189.9,425.17,553.41,-2.47,14627.84,54428.36,270.29
451.139,58.69,-11.34,58.2,-28.61,38.97,15610.36,55209.64,142.05
451.35,145.5,-31.07,81.88,243.66,-28.11,15503.82,51855.65,203.21
451.561,255.99,107.03,170.66,437.01,60.67,16220,52437.67,171.65
451.772,421.71,107.03,354.14,533.68,7.4,17664.19,53550.4,220.97
451.984,246.12,57.71,148.96,318.63,82.37,17305.11,51046.75,209.13
452.195,125.77,36.01,111.47,186.44,-109,17701.67,50877.08,199.27
452.406,311.23,116.9,371.9,389.65,42.91,18445.47,49764.34,230.83
452.617,646.63,209.62,659.95,798.05,46.86,19453.64,50081.98,278.18
452.828,-20.22,12.33,-150.93,-81.88,-73.49,19800.87,48120.88,147.97
453.039,230.34,-13.32,223.93,281.14,19.24,21641.62,50433.16,256.48
453.25,119.86,36.01,164.74,387.68,36.99,21201.66,47077.2,228.86
453.461,240.2,-19.24,125.28,328.49,-20.22,21103.01,45534.37,118.38
453.672,198.77,75.46,190.39,109.5,56.72,22389.37,45017.46,153.89
453.883,398.04,253.03,531.71,403.47,109.99,23324.54,45027.32,230.83
454.094,-2.47,-96.18,-176.58,0.99,15.29,22720.82,41618.09,252.54
454.305,25.15,-149.45,-87.8,141.06,-71.52,24297.19,42308.62,207.16
454.516,78.42,4.44,6.91,292.98,-55.74,24689.81,41363.58,211.1
454.727,190.88,146.49,176.58,393.6,44.88,26544.37,40864.43,110.48
454.938,421.71,101.11,478.44,721.11,9.37,27300,40102.87,327.51
455.149,216.53,47.84,261.41,614.57,-61.65,27550.57,38118.1,238.73
455.36,25.15,10.36,-4.93,-16.77,-6.41,28104.96,37350.63,240.7
455.571,431.58,114.92,547.49,1060.45,72.51,29935.84,37538.06,219
455.782,474.98,87.3,541.57,1001.26,-0.49,31451.06,37997.75,238.73
455.993,559.82,233.3,711.24,1271.56,9.37,31595.08,36129.38,220.97
456.203,319.12,61.65,306.79,109.5,17.26,32135.67,35401.37,118.38
456.414,277.69,26.14,474.49,586.95,40.94,35572.52,36237.89,217.02
456.625,121.83,0.49,87.8,221.96,25.15,33962.61,33288.35,100.62
456.836,-2.47,49.82,72.01,302.85,5.43,35509.39,33270.6,173.62
457.047,198.77,55.74,271.28,310.74,-10.36,36426.8,31715.93,187.43
457.258,275.72,138.6,377.82,251.55,13.32,36649.74,30981.99,246.62
457.468,76.45,41.92,105.55,494.22,21.21,37736.83,30476.92,189.4
457.679,-146.49,-9.37,-253.52,-162.77,56.72,38289.25,29821.91,199.27
457.89,244.15,136.63,362.03,375.84,11.34,38435.25,28535.55,274.24
458.101,88.29,73.49,115.42,162.77,78.42,43379.43,31234.53,144.02
458.311,151.42,67.57,267.33,196.31,42.91,42651.41,28500.04,169.67
458.522,208.64,187.92,206.17,581.03,3.45,43592.5,28705.23,140.08
458.733,228.37,158.33,306.79,174.6,36.99,42921.71,26894.07,153.89
458.943,143.53,140.57,192.36,289.04,38.97,45812.06,27872.65,136.13
459.154,147.48,101.11,32.55,296.93,17.26,44342.22,25832.63,157.83
459.365,620.98,308.27,973.64,1178.83,137.61,46832.06,26572.48,248.59
459.575,271.77,122.82,306.79,371.9,7.4,47589.67,25775.42,167.7
459.786,321.1,124.79,468.57,760.57,-8.38,48805,26018.09,228.86
459.996,577.58,170.17,691.51,794.11,147.48,49031.89,25840.52,307.78
460.207,86.32,79.41,66.09,446.87,9.37,51073.88,25313.75,234.78
460.418,-114.92,-13.32,-172.63,-121.34,-8.38,52255.66,25146.05,161.78
460.628,267.83,59.68,306.79,279.17,40.94,51880.81,24593.63,149.94
460.839,204.69,63.63,277.2,711.24,48.83,51908.43,23658.46,183.48
461.049,293.47,79.41,253.52,608.65,46.86,53151.38,23814.32,222.94
461.26,494.71,140.57,502.11,391.63,135.64,52857.41,23159.3,262.4
461.47,409.88,211.6,413.33,285.09,76.45,55639.25,23932.69,272.27
461.681,411.85,95.19,362.03,644.16,147.48,55593.87,23175.09,321.59
461.891,139.59,30.09,-60.17,58.2,-18.25,55860.22,23196.79,173.62
462.101,490.77,160.3,590.89,389.65,25.15,56967.03,22654.23,217.02
462.312,169.18,91.25,364.01,431.09,60.67,54688.29,21154.8,173.62
462.522,175.1,75.46,99.63,362.03,23.18,57180.11,21454.69,165.73
462.733,250.07,89.28,247.6,431.09,3.45,59620.63,21991.33,179.54
462.943,540.09,308.27,659.95,608.65,82.37,58458.57,21174.53,325.53
463.153,715.68,195.81,855.27,762.54,64.61,57793.69,20764.16,303.83
463.364,23.18,-15.29,77.93,56.23,19.24,57560.89,19868.45,128.24
463.574,-53.76,0.49,-212.09,-150.93,-2.47,57138.68,19572.51,96.67
463.784,496.69,239.22,667.84,1583.28,35.02,58397.41,19750.07,230.83
463.995,50.8,2.47,56.23,125.28,-16.28,58709.14,19416.65,138.11
464.205,295.45,71.52,269.31,577.08,33.05,57195.89,19045.73,161.78
464.415,514.44,120.84,646.14,886.83,94.21,59821.87,19588.29,217.02
464.626,-144.52,-111.96,-162.77,-352.17,-39.95,57006.49,18394.66,86.81
464.836,179.04,30.09,190.39,182.5,23.18,57896.29,18562.36,213.08
465.046,473.01,203.71,583,878.94,56.72,58304.68,18562.36,165.73
465.256,433.55,231.33,472.52,657.97,68.56,58784.11,18369.02,248.59
465.466,459.2,215.54,409.38,237.74,111.96,56856.55,17392.41,173.62
465.677,58.69,8.38,12.82,182.5,56.72,56846.69,17301.66,191.37
465.887,240.2,47.84,196.31,626.41,119.86,57720.7,17096.47,226.89
466.097,317.15,114.92,322.57,699.41,-2.47,56000.3,16405.95,175.59
466.307,-53.76,57.71,73.99,79.9,113.94,55631.36,16183,244.64
466.517,-109,-52.78,-36.5,-210.12,44.88,54842.18,15660.18,147.97
466.727,-118.87,-33.05,-62.15,-87.8,5.43,52472.69,14936.11,153.89
466.937,413.82,140.57,492.25,944.05,33.05,54560.05,15819.98,238.73
467.148,108.02,-15.29,137.12,0.99,66.59,53040.89,14997.27,161.78
467.358,368.45,49.82,332.44,626.41,137.61,52887,15117.62,187.43
467.568,1.48,30.09,158.82,466.6,31.07,51553.3,14340.28,108.51
467.778,-223.43,-141.56,-320.6,-466.6,15.29,51320.49,14158.77,71.03
467.988,137.61,24.17,182.5,150.93,25.15,48161.82,13152.57,173.62
468.198,524.31,191.87,734.92,579.06,125.77,48116.45,13357.76,217.02
468.408,295.45,109,365.98,296.93,58.69,47763.29,13172.3,199.27
468.618,234.29,63.63,239.71,594.84,123.8,48315.71,13197.95,167.7
468.828,-91.25,10.36,-168.69,-225.9,-26.14,46411.83,12633.69,144.02
469.038,94.21,49.82,38.47,263.39,21.21,45080.1,12398.91,167.7
469.247,31.07,-17.26,70.04,245.63,1.48,45646.33,12327.89,236.75
469.457,283.61,114.92,336.39,691.51,133.67,45172.83,12262.78,205.19
469.667,330.96,14.3,383.74,644.16,86.32,45460.87,12031.95,220.97
469.877,255.99,116.9,285.09,328.49,82.37,42304.18,11244.75,220.97
470.087,384.23,124.79,389.65,746.76,109.99,42276.56,11517.01,193.35
470.297,289.53,67.57,188.42,425.17,72.51,42430.45,11307.88,219
470.507,84.34,-15.29,139.09,20.72,21.21,41558.41,10846.21,116.4
470.717,325.04,146.49,360.06,269.31,155.37,41047.42,11100.72,211.1
470.926,350.69,16.28,279.17,549.46,35.02,38526.01,10309.57,211.1
471.136,-91.25,-31.07,-117.39,-42.42,21.21,38216.25,9909.07,138.11
471.346,330.96,166.22,373.87,38.47,9.37,38312.93,10329.3,120.35
471.556,35.02,-17.26,-113.44,-22.69,50.8,37936.1,9822.26,187.43
471.765,194.83,63.63,304.82,425.17,133.67,35162.15,9482.91,147.97
471.975,540.09,140.57,675.73,687.57,157.34,35467.96,9380.32,282.13
472.185,113.94,-21.21,109.5,-125.28,38.97,35811.25,9352.7,102.59
472.395,506.55,152.41,494.22,468.57,84.34,35156.23,9090.3,244.64
472.604,149.45,-54.75,139.09,393.6,58.69,35225.28,9104.11,144.02
472.814,327.01,116.9,281.14,535.65,151.42,33905.39,8776.6,250.56
473.024,86.32,-35.02,36.5,148.96,179.04,33749.53,8638.5,61.16
473.233,433.55,120.84,511.98,843.43,163.26,33092.54,8604.96,242.67
473.443,396.07,89.28,364.01,470.55,169.18,33151.73,8498.42,191.37
473.653,250.07,37.98,119.36,650.08,149.45,31597.06,8007.16,169.67
473.862,66.59,43.9,0.99,109.5,92.23,32068.59,8127.51,163.75
474.072,171.15,122.82,194.33,279.17,224.42,32299.42,8015.05,226.89
474.281,238.23,77.44,346.25,1020.99,121.83,31551.68,7979.54,187.43
474.491,368.45,160.3,208.14,648.11,224.42,30314.65,7579.03,217.02
474.7,255.99,32.06,231.82,265.36,167.21,30831.56,7608.63,149.94
474.91,82.37,24.17,22.69,196.31,173.13,30760.53,7685.57,175.59
475.119,109.99,67.57,158.82,336.39,173.13,29754.33,7237.71,120.35
475.329,29.1,-23.18,145.01,340.33,153.4,29882.57,7444.87,219
475.538,94.21,22.2,166.71,141.06,200.75,29495.88,7300.85,138.11
475.748,259.93,160.3,308.76,257.47,167.21,29004.62,7137.09,163.75
475.957,244.15,77.44,145.01,279.17,194.83,28744.19,7172.61,165.73
476.167,-124.79,-74.48,-304.82,-156.85,64.61,29152.59,7073.96,74.97
476.376,157.34,41.92,190.39,385.71,169.18,29158.51,7004.91,187.43
476.586,-26.14,-58.69,-146.98,-154.88,204.69,28081.28,6754.34,173.62
476.795,-45.87,-33.05,-16.77,28.61,226.39,28742.22,6764.21,128.24
477.004,257.96,87.3,312.71,506.06,263.88,27767.59,6683.32,246.62
477.214,510.5,280.65,620.49,681.65,273.74,28868.49,7028.58,173.62
477.423,-6.41,-25.15,-87.8,-12.82,188.91,27631.46,6349.89,120.35
477.632,220.48,43.9,178.55,513.95,182.99,27096.79,6359.76,151.92
477.842,-14.3,24.17,-119.36,-121.34,188.91,27140.19,5977.01,110.48
478.051,382.26,148.46,364.01,377.82,216.53,27363.14,6269,252.54
478.26,405.93,63.63,466.6,766.49,153.4,26512.8,6136.82,219
478.47,76.45,99.14,160.79,510,340.82,26382.59,6148.65,161.78
478.679,234.29,138.6,214.06,468.57,348.72,26270.13,6217.71,157.83
478.888,21.21,18.25,113.44,186.44,265.85,27013.93,6188.11,147.97
479.097,796.57,335.89,890.78,736.89,315.18,25696.01,5856.66,258.45
479.306,94.21,69.55,58.2,389.65,350.69,25654.57,5840.88,167.7
479.516,-193.84,-145.5,-342.3,-401.49,336.88,26374.7,5621.88,86.81
479.725,200.75,28.11,141.06,40.45,321.1,24770.7,5357.51,167.7
479.934,638.74,239.22,951.94,450.82,445.39,24200.52,5531.12,222.94
480.143,257.96,67.57,318.63,391.63,376.34,24776.62,5535.07,230.83
480.352,151.42,138.6,75.96,423.19,315.18,23902.61,5294.37,94.7
480.561,271.77,107.03,304.82,259.44,425.66,23620.48,5327.91,207.16
480.77,-8.38,-7.4,-56.23,121.34,366.47,24348.49,5310.16,169.67
480.98,380.28,120.84,312.71,654.03,484.85,23385.7,4998.43,232.81
481.189,98.15,47.84,91.74,281.14,413.82,23176.57,5047.76,74.97
481.398,325.04,47.84,300.87,324.55,415.8,23042.41,5033.95,128.24
481.607,121.83,-38.97,198.28,508.03,435.53,22661.63,4868.22,197.29
481.816,396.07,81.38,437.01,991.4,508.52,22006.62,4694.6,161.78
482.025,167.21,136.63,225.9,626.41,492.74,22006.62,4838.62,201.24
482.234,319.12,77.44,391.63,628.38,500.63,21874.43,4850.46,177.56
482.443,202.72,148.46,314.68,586.95,571.66,21558.76,4738,169.67
482.652,42.91,-29.1,-178.55,-62.15,463.15,20919.53,4453.9,132.19
482.861,163.26,109,135.15,557.35,516.42,20469.7,4599.9,165.73
483.07,100.13,-56.72,-70.04,28.61,504.58,20327.65,4331.58,173.62
483.279,488.79,150.44,541.57,482.38,666.36,19913.33,4325.66,248.59
483.487,102.1,87.3,85.82,395.57,654.52,19384.58,4333.55,224.91
483.696,271.77,57.71,332.44,586.95,662.41,18883.46,4282.26,203.21
483.905,90.26,-7.4,38.47,91.74,690.03,18717.73,4004.07,147.97
484.114,188.91,75.46,-75.96,190.39,743.3,18378.39,3992.24,207.16
484.323,321.1,105.06,438.98,693.49,713.71,18577.65,4169.8,189.4
484.532,198.77,14.3,216.04,504.09,719.63,17895.02,3972.51,146
484.741,693.98,144.52,681.65,719.14,759.09,17916.72,4171.77,234.78
484.949,413.82,168.19,393.6,442.92,737.38,17352.46,3737.73,211.1
485.158,123.8,-11.34,83.85,247.6,747.25,17238.03,3783.1,153.89
485.367,-233.3,-72.51,-314.68,-415.3,693.98,16983.52,3568.05,112.46
485.576,-69.55,-90.26,-66.09,-40.45,826.17,16448.86,3481.24,94.7
485.784,261.91,85.33,139.09,519.87,920.87,16115.43,3441.79,183.48
485.993,-47.84,18.25,-107.52,30.58,796.57,15762.28,3256.33,96.67
486.202,492.74,189.9,742.81,719.14,1108.3,15349.93,3497.03,236.75
486.411,429.61,197.79,405.44,557.35,1066.86,14690.97,3487.16,232.81
486.619,293.47,103.09,435.03,251.55,1033.32,14596.27,3427.98,144.02
486.828,104.07,28.11,79.9,326.52,926.79,13814.99,3084.68,181.51
487.036,-65.6,-33.05,-180.52,-107.52,1098.43,13672.94,3094.55,161.78
487.245,192.85,57.71,279.17,172.63,1072.78,13309.92,3061.01,179.54
487.454,62.64,10.36,182.5,146.98,1106.32,13114.6,3021.55,15.78
487.662,190.88,26.14,176.58,365.98,1149.73,12609.52,3039.31,126.27
487.871,123.8,16.28,-60.17,257.47,1214.84,12424.07,3037.33,179.54
488.08,208.64,75.46,231.82,206.17,1197.08,12179.42,2812.42,197.29
488.288,-39.95,-56.72,-137.12,-52.28,1224.7,12041.32,2571.72,167.7
488.497,463.15,215.54,606.68,892.75,1398.32,11642.79,2792.69,250.56
488.705,198.77,77.44,348.22,557.35,1530.5,11658.57,2772.96,238.73
488.914,378.31,120.84,513.95,348.22,1394.37,11372.49,2654.58,159.81
489.122,208.64,91.25,261.41,543.54,1368.72,11226.5,2648.67,147.97
489.331,261.91,-3.45,525.79,730.97,1548.26,11129.82,2540.15,181.51
489.539,94.21,26.14,93.71,145.01,1532.48,10678.02,2449.4,238.73
489.748,250.07,87.3,287.06,72.01,1670.58,10354.46,2467.16,217.02
489.956,-26.14,-48.83,46.36,93.71,1617.31,10374.19,2368.51,165.73
490.164,90.26,-35.02,109.5,294.95,1719.91,10017.09,2321.16,222.94
490.373,384.23,118.87,407.41,750.7,1721.88,9955.93,2413.89,238.73
490.581,-65.6,-80.4,-150.93,-275.22,1808.69,9585.01,2265.92,98.65
490.79,82.37,14.3,-46.36,-68.07,1885.63,9506.1,2159.38,185.46
490.998,271.77,59.68,350.2,496.19,1915.23,9125.32,2212.65,301.86
491.206,165.23,32.06,204.2,462.65,1934.96,9170.7,2157.41,177.56
491.415,-28.11,-25.15,-18.74,204.2,1958.63,8738.62,1920.65,138.11
491.623,102.1,-66.59,-111.47,113.44,2013.87,8687.33,2046.92,130.21
491.831,208.64,71.52,188.42,320.6,2155.93,8734.68,2123.87,173.62
492.04,196.8,91.25,170.66,389.65,2150.01,8645.9,2001.54,153.89
492.248,494.71,124.79,559.33,360.06,2120.41,8330.23,2127.81,126.27
492.456,212.58,118.87,241.68,196.31,2353.22,8460.44,2017.33,209.13
492.664,218.5,114.92,204.2,513.95,2349.27,7957.34,1981.81,138.11
492.873,117.88,30.09,-20.72,399.52,2657.05,8095.45,1896.98,124.29
493.081,482.88,284.6,656,695.46,2556.43,7511.46,1962.08,201.24
493.289,461.17,166.22,551.44,498.17,2536.7,7503.57,1962.08,234.78
493.497,293.47,6.41,356.11,717.16,2664.94,7466.08,1966.03,193.35
493.705,-16.28,-35.02,-170.66,-44.39,2741.89,7434.51,1703.63,146
493.913,96.18,16.28,48.34,273.25,2761.62,7219.46,1642.47,132.19
494.122,522.33,262.89,634.3,725.05,3004.29,7061.63,1796.36,256.48
494.33,149.45,61.65,227.87,642.19,2927.34,6978.77,1535.93,219
494.538,-49.82,-15.29,-8.88,62.15,2974.69,7079.39,1754.93,98.65
494.746,250.07,91.25,170.66,344.28,3053.61,6925.5,1537.9,169.67
494.954,159.31,136.63,145.01,454.76,3335.74,6757.8,1530.01,183.48
