Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
878.678,151.42,69.38,-3.45,-23.02,18.41,-25.48,67.74,-11.67
878.853,151.42,59.52,-50.8,57.87,-9.21,-7.73,77.6,86.97
879.028,137.61,41.76,26.14,113.11,-24.99,-53.1,73.66,-13.65
879.203,27.13,-47.02,65.6,10.52,28.28,65.27,-11.18,61.33
879.378,171.15,71.35,24.17,75.63,-40.77,-51.13,-21.04,53.43
879.553,60.67,-21.37,-13.32,12.5,-23.02,-25.48,55.9,-19.56
879.727,104.07,-39.13,-13.32,-48.67,46.04,-130.05,-3.29,33.7
879.902,173.13,79.25,75.46,132.84,65.76,-27.46,26.31,-72.83
880.077,137.61,-25.32,20.22,49.98,10.52,-27.46,51.95,47.51
880.252,113.94,73.33,71.52,38.14,73.66,-9.7,89.44,-15.62
880.427,66.59,-58.86,36.01,-13.15,-15.13,21.87,14.47,31.73
880.601,123.8,2.3,0.49,32.22,14.47,45.54,8.55,-61
880.776,143.53,-17.43,41.92,115.09,12.5,-53.1,-36.83,-27.46
880.951,157.34,-60.83,-13.32,-72.34,44.06,13.97,59.85,37.65
881.125,54.75,-47.02,-3.45,28.28,-15.13,61.33,53.93,33.7
881.3,62.64,-15.45,-5.43,22.36,20.39,-68.89,-11.18,-41.27
881.475,141.56,-3.62,28.11,12.5,42.09,-33.38,46.04,33.7
881.649,48.83,-5.59,-54.75,-17.1,-5.26,0.16,22.36,15.95
881.824,92.23,55.57,-15.29,8.55,46.04,-21.54,-26.96,4.11
881.999,48.83,25.98,81.38,-36.83,-3.29,-25.48,24.33,-61
882.173,147.48,14.14,-38.97,12.5,57.87,51.46,8.55,-27.46
882.348,119.86,67.41,-17.26,18.41,51.95,-88.62,-7.23,21.87
882.522,84.34,27.95,75.46,28.28,16.44,19.89,44.06,29.76
882.697,90.26,-29.27,20.22,16.44,49.98,63.3,142.71,47.51
882.871,76.45,-43.08,59.68,26.31,46.04,53.43,18.41,10.03
883.046,106.05,-13.48,95.19,-36.83,63.79,-21.54,18.41,71.19
883.22,29.1,16.11,10.36,53.93,93.39,25.81,-1.32,-51.13
883.395,54.75,-11.51,101.11,109.17,24.33,17.92,79.58,35.68
883.569,35.02,59.52,-25.15,36.17,12.5,31.73,42.09,-49.16
883.743,98.15,-3.62,81.38,26.31,81.55,-25.48,97.33,17.92
883.918,46.86,-23.35,87.3,38.14,12.5,-51.13,38.14,13.97
884.092,129.72,-17.43,-42.91,32.22,26.31,-43.24,75.63,-7.73
884.267,76.45,47.68,45.87,-74.31,44.06,43.57,-17.1,67.24
884.441,149.45,24,-29.1,57.87,-36.83,-74.81,77.6,47.51
884.615,82.37,8.22,20.22,73.66,-7.23,-124.13,49.98,21.87
884.789,123.8,57.54,8.38,28.28,81.55,-64.94,-23.02,-59.02
884.964,42.91,29.92,49.82,-26.96,-15.13,29.76,75.63,-53.1
885.138,94.21,-37.16,14.3,-13.15,-9.21,6.08,-3.29,-47.19
885.312,1.48,25.98,-15.29,57.87,-38.8,-41.27,32.22,-9.7
885.487,109.99,-9.54,41.92,-5.26,-11.18,-118.21,26.31,31.73
885.661,50.8,12.17,12.33,-17.1,67.74,13.97,65.76,-47.19
885.835,102.1,-68.72,-23.18,30.25,0.66,6.08,-11.18,-76.78
886.009,44.88,0.33,69.55,-5.26,30.25,-21.54,-19.07,-88.62
886.183,36.99,16.11,-31.07,18.41,67.74,17.92,46.04,39.62
886.357,147.48,-21.37,32.06,14.47,89.44,-19.56,109.17,-17.59
886.532,102.1,63.46,120.84,-3.29,14.47,-45.21,49.98,-17.59
886.706,52.78,35.84,28.11,-7.23,36.17,6.08,-23.02,-17.59
886.88,31.07,18.09,41.92,-1.32,117.06,-23.51,28.28,27.79
887.054,54.75,-25.32,32.06,-56.56,73.66,-66.92,51.95,6.08
887.228,66.59,-3.62,-35.02,-11.18,48.01,10.03,111.14,27.79
887.402,-6.41,-52.94,-125.77,-9.21,57.87,-11.67,34.2,27.79
887.576,38.97,24,45.87,28.28,10.52,2.14,69.71,-90.59
887.75,119.86,0.33,0.49,71.68,65.76,-39.29,99.3,39.62
887.924,17.26,6.25,-35.02,59.85,8.55,-21.54,20.39,-19.56
888.098,78.42,-62.81,-5.43,53.93,-46.69,-11.67,77.6,4.11
888.272,56.72,12.17,51.79,-34.86,48.01,6.08,26.31,12
888.446,-22.2,-5.59,-9.37,-5.26,-26.96,-23.51,20.39,-3.78
888.62,9.37,14.14,24.17,55.9,48.01,130.38,-3.29,-13.65
888.793,44.88,-13.48,-25.15,-17.1,-11.18,-82.7,103.25,-55.08
888.967,-34.03,6.25,-3.45,71.68,32.22,25.81,28.28,-19.56
889.141,100.13,-66.75,22.2,-9.21,99.3,13.97,-36.83,-39.29
889.315,131.69,-3.62,-17.26,-1.32,34.2,-70.86,28.28,8.06
889.489,44.88,-45.05,-19.24,-3.29,-26.96,45.54,44.06,17.92
889.663,54.75,-3.62,93.22,-50.64,69.71,-25.48,30.25,-25.48
889.836,90.26,-37.16,-123.8,0.66,-3.29,51.46,-11.18,-27.46
890.01,7.4,31.9,-13.32,20.39,14.47,-92.56,148.63,-29.43
890.184,27.13,12.17,-40.94,0.66,-19.07,35.68,-38.8,6.08
890.358,11.34,-19.4,-29.1,6.58,53.93,-1.81,44.06,-45.21
890.531,9.37,8.22,26.14,18.41,-17.1,-53.1,-66.42,51.46
890.705,66.59,-50.97,-27.13,63.79,-52.61,-53.1,40.12,-23.51
890.879,17.26,33.87,51.79,26.31,42.09,-126.1,51.95,-21.54
891.052,23.18,35.84,-40.94,67.74,57.87,-45.21,57.87,-102.43
891.226,15.29,12.17,20.22,0.66,-13.15,-45.21,36.17,2.14
891.4,40.94,10.19,32.06,105.22,22.36,55.41,71.68,55.41
891.573,19.24,-31.24,41.92,59.85,12.5,-27.46,-40.77,-9.7
891.747,48.83,0.33,-13.32,-92.07,-34.86,23.84,12.5,17.92
891.92,9.37,12.17,-29.1,34.2,91.41,-23.51,2.63,17.92
892.094,17.26,39.79,41.92,36.17,-11.18,79.08,75.63,-72.83
892.267,-14.3,31.9,28.11,77.6,26.31,-27.46,57.87,-108.35
892.441,86.32,89.11,28.11,14.47,-1.32,29.76,16.44,-27.46
892.614,-18.25,18.09,12.33,26.31,-28.94,-74.81,-54.58,13.97
892.788,-10.36,-39.13,59.68,34.2,57.87,-51.13,-44.72,-5.75
892.961,5.43,6.25,8.38,77.6,-21.04,-98.48,-19.07,39.62
893.135,64.61,18.09,37.98,16.44,-15.13,-68.89,22.36,81.05
893.308,33.05,0.33,93.22,83.52,34.2,-21.54,121.01,12
893.482,121.83,20.06,-25.15,49.98,12.5,29.76,-24.99,-3.78
893.655,-8.38,49.65,34.03,14.47,16.44,41.6,81.55,29.76
893.828,27.13,45.71,32.06,63.79,-66.42,-29.43,-30.91,-45.21
894.002,21.21,-11.51,22.2,51.95,-19.07,4.11,51.95,-21.54
894.175,-14.3,10.19,-9.37,-9.21,-74.31,12,26.31,114.59
894.348,7.4,12.17,30.09,-17.1,-17.1,-33.38,8.55,-19.56
894.522,33.05,59.52,-19.24,48.01,-7.23,0.16,10.52,27.79
894.695,98.15,25.98,-23.18,12.5,113.11,-78.75,49.98,-68.89
894.868,70.53,118.7,49.82,53.93,10.52,-17.59,20.39,6.08
895.041,-41.92,-35.18,22.2,-62.48,61.82,-64.94,38.14,39.62
895.215,33.05,-27.29,-44.88,-30.91,2.63,61.33,-24.99,31.73
895.388,36.99,-39.13,34.03,-38.8,8.55,31.73,-80.23,-106.37
895.561,70.53,79.25,32.06,73.66,-15.13,-3.78,97.33,49.49
895.734,17.26,-29.27,12.33,24.33,-34.86,-33.38,32.22,-31.4
895.907,11.34,-35.18,37.98,24.33,14.47,-13.65,0.66,-29.43
896.08,88.29,-27.29,-78.42,12.5,0.66,-29.43,4.6,-53.1
896.254,38.97,10.19,-38.97,67.74,59.85,-47.19,-7.23,27.79
896.427,21.21,-25.32,-94.21,-1.32,-15.13,2.14,-1.32,-21.54
896.6,13.32,-11.51,61.65,-58.53,-17.1,-1.81,2.63,-68.89
896.773,-51.79,-47.02,-13.32,63.79,-107.85,-35.35,-17.1,6.08
896.946,60.67,67.41,20.22,26.31,36.17,-62.97,44.06,-1.81
897.119,-41.92,-11.51,59.68,22.36,30.25,-62.97,34.2,-3.78
897.292,46.86,-33.21,8.38,59.85,16.44,-66.92,16.44,-25.48
897.465,86.32,20.06,57.71,69.71,-17.1,29.76,22.36,53.43
897.638,11.34,25.98,63.63,75.63,8.55,-72.83,-38.8,-35.35
897.811,46.86,27.95,30.09,-17.1,38.14,4.11,87.47,27.79
897.984,15.29,-50.97,49.82,95.36,-60.5,-7.73,34.2,-23.51
898.157,-34.03,-25.32,47.84,22.36,20.39,-5.75,-21.04,-3.78
898.329,100.13,-43.08,-74.48,-3.29,-36.83,-53.1,75.63,51.46
898.502,19.24,-3.62,-15.29,-28.94,55.9,-37.32,-28.94,-114.27
898.675,-22.2,8.22,-52.78,79.58,-36.83,37.65,6.58,-15.62
898.848,13.32,27.95,12.33,-7.23,-15.13,-78.75,-17.1,-41.27
899.021,50.8,-13.48,28.11,51.95,53.93,31.73,93.39,118.54
899.194,-43.9,4.27,22.2,14.47,75.63,-15.62,0.66,-39.29
899.366,3.45,24,16.28,26.31,55.9,27.79,46.04,-86.64
899.539,56.72,2.3,-7.4,-54.58,55.9,-57.05,67.74,10.03
899.712,-16.28,8.22,-60.67,16.44,-38.8,12,-34.86,-51.13
899.885,23.18,-23.35,-48.83,6.58,-56.56,-55.08,44.06,-37.32
900.057,62.64,91.08,49.82,28.28,14.47,-39.29,42.09,-112.29
900.23,-0.49,14.14,-7.4,-40.77,71.68,-57.05,-3.29,-68.89
900.403,68.56,20.06,39.95,55.9,-7.23,33.7,4.6,-29.43
900.575,-34.03,29.92,67.57,-50.64,16.44,-61,-34.86,8.06
900.748,-30.09,-1.64,-21.21,36.17,97.33,12,8.55,69.22
900.921,1.48,43.73,4.44,65.76,53.93,15.95,-13.15,4.11
901.093,-26.14,-76.62,-35.02,44.06,-58.53,-80.73,36.17,17.92
901.266,3.45,67.41,71.52,51.95,4.6,-86.64,8.55,-45.21
901.438,-16.28,-13.48,-21.21,10.52,-62.48,0.16,-7.23,-68.89
901.611,96.18,85.17,32.06,2.63,71.68,-17.59,-21.04,-7.73
901.783,-14.3,4.27,6.41,38.14,2.63,-23.51,14.47,-3.78
901.956,-0.49,-23.35,-1.48,10.52,-36.83,25.81,0.66,-37.32
902.128,42.91,-82.53,-58.69,-44.72,73.66,55.41,53.93,-21.54
902.301,44.88,4.27,-27.13,-36.83,12.5,-27.46,2.63,-41.27
902.473,76.45,57.54,28.11,69.71,-23.02,33.7,22.36,29.76
902.646,64.61,-19.4,-9.37,36.17,-19.07,-3.78,-7.23,0.16
902.818,17.26,18.09,-52.78,22.36,166.38,51.46,77.6,21.87
902.991,-4.44,-62.81,57.71,38.14,-54.58,-86.64,12.5,2.14
903.163,31.07,-78.59,18.25,42.09,46.04,57.38,42.09,-11.67
903.335,-67.57,20.06,-36.99,59.85,-46.69,-55.08,-62.48,15.95
903.508,21.21,-15.45,-36.99,-17.1,-5.26,33.7,22.36,-1.81
903.68,-10.36,27.95,24.17,44.06,-23.02,65.27,0.66,23.84
903.852,23.18,-5.59,75.46,75.63,16.44,-15.62,12.5,13.97
904.025,-6.41,18.09,-58.69,22.36,-24.99,27.79,-13.15,4.11
904.197,19.24,31.9,47.84,-9.21,40.12,59.35,65.76,-29.43
904.369,-20.22,-17.43,79.41,103.25,48.01,59.35,83.52,-3.78
904.541,-55.74,83.19,-11.34,10.52,-3.29,12,14.47,-17.59
904.714,-10.36,-3.62,65.6,10.52,24.33,-27.46,-34.86,-90.59
904.886,33.05,24,-33.05,32.22,10.52,-13.65,-36.83,-7.73
905.058,35.02,-33.21,-11.34,48.01,-38.8,-13.65,26.31,21.87
905.23,86.32,-21.37,-7.4,48.01,-15.13,6.08,-54.58,27.79
905.402,13.32,8.22,49.82,69.71,26.31,13.97,36.17,-15.62
905.575,-51.79,51.63,39.95,34.2,-23.02,-17.59,-11.18,51.46
905.747,-69.55,-1.64,49.82,0.66,-34.86,-59.02,-44.72,-53.1
905.919,-12.33,22.03,26.14,55.9,51.95,23.84,14.47,39.62
906.091,36.99,51.63,-19.24,4.6,79.58,17.92,22.36,0.16
906.263,3.45,-33.21,67.57,51.95,51.95,29.76,36.17,45.54
906.435,-59.68,-27.29,-35.02,30.25,134.82,-116.24,-3.29,0.16
906.607,60.67,10.19,-7.4,-11.18,42.09,-9.7,6.58,33.7
906.779,70.53,29.92,-15.29,-7.23,-17.1,-43.24,48.01,21.87
906.951,-32.06,-15.45,81.38,14.47,-58.53,-31.4,32.22,45.54
907.123,-12.33,-37.16,69.55,73.66,6.58,49.49,4.6,27.79
907.295,-8.38,122.65,14.3,55.9,67.74,-27.46,48.01,-9.7
907.467,3.45,-15.45,43.9,6.58,-54.58,-41.27,79.58,-64.94
907.639,-89.28,-13.48,118.87,24.33,-17.1,-1.81,101.28,-19.56
907.811,29.1,-9.54,-31.07,-7.23,-21.04,15.95,30.25,-39.29
907.982,-8.38,8.22,-9.37,-13.15,-1.32,-78.75,48.01,-23.51
908.154,-41.92,31.9,-13.32,44.06,22.36,57.38,65.76,-15.62
908.326,-8.38,-37.16,61.65,-34.86,-58.53,-57.05,38.14,-15.62
908.498,-39.95,-15.45,43.9,20.39,-17.1,-88.62,-3.29,35.68
908.67,-75.46,10.19,-15.29,55.9,-66.42,102.76,59.85,13.97
908.842,-26.14,6.25,61.65,49.98,-21.04,-15.62,53.93,88.95
909.013,66.59,33.87,-3.45,34.2,-48.67,27.79,38.14,57.38
909.185,13.32,12.17,26.14,30.25,53.93,41.6,44.06,-21.54
909.357,-61.65,69.38,-13.32,-21.04,30.25,-29.43,59.85,0.16
909.528,-47.84,-78.59,36.01,63.79,49.98,12,16.44,-35.35
909.7,-55.74,18.09,37.98,30.25,40.12,15.95,0.66,-53.1
909.872,54.75,-50.97,-29.1,-32.88,61.82,-5.75,119.03,29.76
910.044,113.94,-27.29,47.84,99.3,85.49,35.68,-66.42,13.97
910.215,17.26,6.25,55.74,61.82,-5.26,35.68,48.01,-84.67
910.387,-22.2,41.76,-21.21,-15.13,-11.18,-13.65,34.2,0.16
910.558,13.32,12.17,41.92,-34.86,-145.34,-27.46,-40.77,-116.24
910.73,36.99,-23.35,55.74,-38.8,-5.26,-3.78,61.82,-19.56
910.902,-8.38,20.06,-78.42,-1.32,42.09,-13.65,40.12,-59.02
911.073,-69.55,69.38,16.28,79.58,12.5,29.76,-28.94,-68.89
911.245,52.78,-19.4,8.38,-30.91,-21.04,-47.19,49.98,-5.75
911.416,38.97,-3.62,71.52,81.55,53.93,-5.75,-23.02,-108.35
911.588,-75.46,-17.43,95.19,0.66,-38.8,25.81,75.63,-11.67
911.759,44.88,51.63,43.9,-19.07,134.82,47.51,2.63,12
911.931,1.48,37.81,-35.02,-74.31,-9.21,-53.1,46.04,-17.59
912.102,-20.22,8.22,16.28,99.3,48.01,-47.19,81.55,17.92
912.273,17.26,-50.97,36.01,85.49,-40.77,-31.4,-17.1,77.11
912.445,-16.28,37.81,36.01,-19.07,91.41,-114.27,51.95,-59.02
912.616,19.24,8.22,-25.15,22.36,40.12,8.06,81.55,8.06
912.788,29.1,22.03,6.41,6.58,30.25,-35.35,71.68,-11.67
912.959,7.4,49.65,-66.59,-17.1,28.28,43.57,10.52,-41.27
913.13,36.99,-27.29,-29.1,16.44,2.63,-82.7,63.79,23.84
913.302,-18.25,37.81,-25.15,18.41,-21.04,-25.48,-19.07,-3.78
913.473,113.94,10.19,-52.78,-46.69,8.55,75.14,109.17,-21.54
913.644,-55.74,22.03,14.3,4.6,-32.88,-57.05,-1.32,51.46
913.815,21.21,-39.13,10.36,-34.86,-13.15,61.33,77.6,0.16
913.987,31.07,-23.35,-38.97,40.12,-26.96,-37.32,-21.04,41.6
914.158,62.64,33.87,22.2,-48.67,44.06,-25.48,63.79,27.79
914.329,23.18,-35.18,28.11,8.55,28.28,-41.27,95.36,-41.27
914.5,5.43,18.09,-9.37,61.82,53.93,37.65,-3.29,27.79
914.671,7.4,-21.37,-42.91,-1.32,0.66,-33.38,-46.69,-9.7
914.842,60.67,-25.32,59.68,12.5,85.49,59.35,93.39,49.49
915.014,33.05,-86.48,85.33,16.44,-9.21,-13.65,-1.32,-74.81
915.185,-6.41,75.3,-9.37,28.28,-21.04,-88.62,42.09,-27.46
915.356,-4.44,4.27,69.55,8.55,65.76,-61,59.85,-19.56
915.527,25.15,-27.29,18.25,12.5,-11.18,61.33,144.68,-51.13
915.698,23.18,-56.89,-36.99,-17.1,61.82,-41.27,4.6,-9.7
915.869,1.48,41.76,-33.05,-19.07,-17.1,-27.46,20.39,4.11
916.04,5.43,12.17,-40.94,26.31,-7.23,-80.73,61.82,0.16
916.211,-24.17,51.63,-64.61,40.12,12.5,-47.19,95.36,-15.62
916.382,17.26,-50.97,-38.97,49.98,22.36,-25.48,-36.83,0.16
916.553,13.32,-9.54,-19.24,63.79,46.04,41.6,-11.18,47.51
916.724,-30.09,16.11,61.65,57.87,-24.99,13.97,12.5,15.95
916.895,-71.52,-23.35,-29.1,-17.1,-11.18,-13.65,-38.8,-53.1
917.066,17.26,-82.53,45.87,-19.07,18.41,-35.35,-48.67,-21.54
917.237,-26.14,-27.29,16.28,6.58,10.52,13.97,-1.32,-41.27
917.407,50.8,-17.43,10.36,12.5,-5.26,4.11,12.5,21.87
917.578,-6.41,10.19,34.03,-1.32,53.93,-17.59,16.44,53.43
917.749,36.99,22.03,-11.34,-38.8,-5.26,-31.4,46.04,57.38
917.92,17.26,-78.59,69.55,73.66,36.17,-64.94,20.39,-29.43
918.091,-12.33,-62.81,39.95,44.06,-38.8,-9.7,36.17,51.46
918.262,-59.68,-1.64,24.17,-80.23,-3.29,33.7,-19.07,-66.92
918.432,25.15,4.27,20.22,-7.23,18.41,21.87,-5.26,39.62
918.603,-43.9,-17.43,-33.05,51.95,59.85,4.11,51.95,61.33
918.774,21.21,-17.43,6.41,30.25,-64.45,-45.21,40.12,33.7
918.945,-55.74,57.54,-27.13,57.87,44.06,45.54,87.47,55.41
919.115,-24.17,-48.99,-27.13,-19.07,-13.15,31.73,8.55,-19.56
919.286,-37.98,0.33,89.28,75.63,-26.96,25.81,22.36,-5.75
919.457,31.07,-48.99,-60.67,-21.04,65.76,-1.81,51.95,-39.29
919.627,11.34,-13.48,45.87,51.95,2.63,86.97,89.44,10.03
919.798,-26.14,51.63,-21.21,-40.77,42.09,69.22,22.36,6.08
919.968,1.48,-25.32,26.14,38.14,-3.29,-23.51,38.14,-19.56
920.139,64.61,2.3,-70.53,6.58,-9.21,51.46,51.95,-25.48
920.31,-69.55,-1.64,-35.02,26.31,-30.91,-147.81,16.44,10.03
920.48,-8.38,-23.35,-33.05,2.63,44.06,-110.32,38.14,25.81
920.651,15.29,8.22,-58.69,44.06,36.17,41.6,40.12,8.06
920.821,52.78,-41.1,-50.8,75.63,10.52,-47.19,8.55,23.84
920.992,-73.49,31.9,8.38,75.63,-68.4,-49.16,40.12,-35.35
921.162,-10.36,-21.37,-17.26,-5.26,48.01,-23.51,-1.32,45.54
921.332,-14.3,-5.59,49.82,-52.61,10.52,19.89,67.74,-9.7
921.503,-61.65,-9.54,-29.1,46.04,-17.1,39.62,-123.64,-25.48
921.673,-28.11,104.89,-36.99,38.14,-54.58,19.89,42.09,13.97
921.844,-43.9,14.14,43.9,34.2,-7.23,-57.05,-72.34,23.84
922.014,15.29,43.73,-36.99,-32.88,-7.23,-35.35,32.22,4.11
922.184,80.4,-7.56,20.22,34.2,32.22,21.87,20.39,-70.86
922.355,-14.3,2.3,-31.07,24.33,18.41,-19.56,2.63,15.95
922.525,-118.87,-58.86,-38.97,-30.91,44.06,-41.27,14.47,-74.81
922.695,-16.28,18.09,37.98,57.87,-46.69,-41.27,71.68,17.92
922.866,29.1,-3.62,20.22,-7.23,-15.13,-13.65,38.14,31.73
923.036,76.45,-60.83,10.36,-21.04,-11.18,-1.81,-34.86,10.03
923.206,-30.09,-39.13,79.41,8.55,-23.02,-64.94,-48.67,-61
923.376,-10.36,63.46,36.01,32.22,22.36,45.54,24.33,19.89
923.547,29.1,8.22,45.87,-36.83,8.55,49.49,18.41,-1.81
923.717,-32.06,43.73,6.41,12.5,-7.23,0.16,16.44,-17.59
923.887,11.34,43.73,-23.18,2.63,97.33,33.7,-34.86,-64.94
924.057,-10.36,6.25,-15.29,28.28,4.6,17.92,36.17,29.76
924.227,15.29,-21.37,49.82,20.39,-24.99,-72.83,-36.83,-19.56
924.397,7.4,-9.54,49.82,26.31,-11.18,79.08,22.36,-3.78
924.568,13.32,35.84,-1.48,61.82,20.39,-27.46,-52.61,-23.51
924.738,-43.9,27.95,-54.75,22.36,103.25,0.16,-42.75,-11.67
924.908,-12.33,-1.64,12.33,-24.99,-5.26,-3.78,20.39,-19.56
925.078,5.43,-31.24,-38.97,77.6,-40.77,25.81,14.47,-59.02
925.248,-49.82,33.87,12.33,10.52,-21.04,-62.97,8.55,31.73
925.418,-16.28,130.54,18.25,-66.42,30.25,73.16,6.58,-53.1
925.588,3.45,-15.45,55.74,-30.91,12.5,-35.35,-30.91,-106.37
925.758,23.18,-17.43,-1.48,55.9,79.58,10.03,63.79,-7.73
925.928,42.91,-64.78,16.28,138.76,53.93,12,-26.96,35.68
926.098,11.34,0.33,97.17,10.52,83.52,27.79,-17.1,25.81
926.268,40.94,-43.08,-11.34,69.71,10.52,-59.02,-3.29,25.81
926.437,-0.49,77.27,-58.69,0.66,-72.34,6.08,6.58,8.06
926.607,-65.6,2.3,-29.1,24.33,28.28,-15.62,38.14,-68.89
926.777,27.13,49.65,-3.45,49.98,-48.67,69.22,16.44,4.11
926.947,-39.95,37.81,47.84,-21.04,38.14,-25.48,-42.75,-37.32
927.117,64.61,31.9,53.76,48.01,63.79,-5.75,-26.96,92.89
927.287,33.05,22.03,65.6,8.55,-28.94,-29.43,-3.29,-88.62
927.456,-24.17,31.9,39.95,51.95,-40.77,-55.08,44.06,92.89
927.626,31.07,71.35,57.71,81.55,34.2,-45.21,61.82,23.84
927.796,80.4,-21.37,0.49,53.93,-60.5,85,36.17,-29.43
927.966,9.37,41.76,-29.1,-15.13,24.33,8.06,24.33,31.73
928.135,68.56,-25.32,43.9,32.22,48.01,-11.67,-7.23,31.73
928.305,48.83,29.92,16.28,57.87,14.47,-31.4,4.6,4.11
928.475,36.99,18.09,36.01,-5.26,103.25,-7.73,59.85,-45.21
928.645,-2.47,51.63,-7.4,28.28,-15.13,17.92,8.55,17.92
928.814,-30.09,-7.56,-70.53,8.55,44.06,15.95,-1.32,-25.48
928.984,31.07,10.19,57.71,-26.96,44.06,-33.38,-1.32,-1.81
929.153,29.1,6.25,16.28,2.63,18.41,55.41,-15.13,67.24
929.323,-47.84,-58.86,-25.15,46.04,4.6,-31.4,12.5,57.38
929.493,-4.44,-23.35,51.79,34.2,20.39,-3.78,18.41,-29.43
929.662,29.1,-9.54,-19.24,87.47,38.14,-23.51,16.44,43.57
929.832,1.48,-82.53,-3.45,-21.04,46.04,-57.05,99.3,-35.35
930.001,78.42,14.14,-19.24,38.14,59.85,-15.62,-9.21,86.97
930.171,29.1,-3.62,-29.1,44.06,46.04,-27.46,-46.69,-25.48
930.34,54.75,-72.67,-1.48,-21.04,6.58,10.03,42.09,-21.54
930.51,-12.33,10.19,69.55,12.5,42.09,-19.56,-24.99,-66.92
930.679,-30.09,4.27,18.25,65.76,-1.32,45.54,79.58,118.54
930.848,-2.47,14.14,112.95,103.25,57.87,90.92,48.01,-33.38
931.018,-36.01,24,-15.29,57.87,-21.04,41.6,-48.67,-7.73
931.187,33.05,-21.37,-88.29,69.71,93.39,-47.19,-21.04,21.87
931.357,23.18,-27.29,34.03,42.09,36.17,-33.38,48.01,-19.56
931.526,-77.44,-15.45,43.9,46.04,-9.21,25.81,73.66,6.08
931.695,-24.17,-25.32,-19.24,67.74,-30.91,53.43,14.47,-98.48
931.865,3.45,10.19,8.38,65.76,67.74,-78.75,20.39,81.05
932.034,111.96,24,-17.26,44.06,26.31,15.95,42.09,27.79
932.203,60.67,83.19,32.06,81.55,46.04,-33.38,-9.21,63.3
932.372,40.94,-17.43,10.36,36.17,38.14,-70.86,2.63,-31.4
932.542,88.29,33.87,-1.48,73.66,28.28,13.97,79.58,-55.08
932.711,35.02,-19.4,-94.21,6.58,10.52,15.95,-38.8,13.97
932.88,-53.76,-25.32,-40.94,85.49,20.39,4.11,42.09,-11.67
933.049,-39.95,39.79,-7.4,-9.21,14.47,29.76,48.01,21.87
933.218,5.43,-120.02,55.74,-64.45,-17.1,-3.78,14.47,-1.81
933.388,40.94,27.95,34.03,-52.61,-5.26,-17.59,-28.94,-5.75
933.557,-0.49,-27.29,20.22,-19.07,83.52,39.62,26.31,27.79
933.726,13.32,-29.27,-1.48,12.5,61.82,-13.65,30.25,-23.51
933.895,33.05,37.81,55.74,67.74,61.82,-5.75,2.63,-31.4
934.064,15.29,22.03,-11.34,55.9,-1.32,-5.75,-26.96,19.89
934.233,52.78,8.22,-11.34,113.11,-7.23,-68.89,26.31,29.76
934.402,44.88,91.08,53.76,46.04,-1.32,-11.67,97.33,-51.13
934.571,27.13,-35.18,2.47,34.2,26.31,-7.73,-15.13,-33.38
934.74,-14.3,-25.32,24.17,53.93,-9.21,-39.29,-13.15,-49.16
934.909,25.15,-45.05,-5.43,-50.64,6.58,-23.51,8.55,59.35
935.078,3.45,-1.64,61.65,34.2,-23.02,-27.46,10.52,0.16
935.247,58.69,35.84,18.25,44.06,49.98,-57.05,85.49,-35.35
935.416,-8.38,-47.02,-35.02,-21.04,-15.13,-47.19,22.36,-15.62
935.585,36.99,-29.27,4.44,-54.58,-88.12,8.06,-48.67,-35.35
935.754,-6.41,35.84,75.46,42.09,65.76,-51.13,65.76,55.41
935.923,-59.68,-9.54,10.36,14.47,-30.91,-33.38,42.09,-1.81
936.091,-4.44,-15.45,75.46,22.36,28.28,-41.27,12.5,-86.64
936.26,-30.09,29.92,61.65,53.93,16.44,-7.73,8.55,69.22
936.429,54.75,51.63,53.76,-26.96,-28.94,-62.97,-3.29,-19.56
936.598,17.26,35.84,-13.32,34.2,-3.29,-29.43,-13.15,-33.38
936.767,-8.38,-9.54,-15.29,44.06,36.17,-1.81,-13.15,-3.78
936.935,-55.74,-25.32,-1.48,-38.8,34.2,49.49,4.6,57.38
937.104,48.83,37.81,26.14,-42.75,-7.23,-43.24,-5.26,12
937.273,17.26,-7.56,10.36,10.52,12.5,39.62,87.47,31.73
937.442,-30.09,0.33,55.74,34.2,53.93,63.3,-28.94,43.57
937.61,-53.76,69.38,59.68,14.47,49.98,120.51,-76.29,-55.08
937.779,-53.76,22.03,37.98,20.39,83.52,-43.24,28.28,-45.21
937.948,40.94,-56.89,36.01,38.14,55.9,45.54,-24.99,4.11
938.116,-18.25,-80.56,-62.64,18.41,-64.45,-39.29,-21.04,-88.62
938.285,-18.25,29.92,-23.18,26.31,34.2,-51.13,-9.21,-15.62
938.453,-2.47,33.87,-29.1,-3.29,-23.02,-43.24,18.41,17.92
938.622,-10.36,-92.4,-13.32,18.41,-1.32,-100.46,48.01,-5.75
938.791,-30.09,6.25,2.47,40.12,20.39,49.49,-23.02,-74.81
938.959,50.8,116.73,-35.02,-5.26,-76.29,23.84,53.93,8.06
939.128,7.4,6.25,63.63,30.25,24.33,29.76,36.17,29.76
939.296,-24.17,-62.81,51.79,34.2,8.55,-13.65,-32.88,-17.59
939.465,19.24,-11.51,-54.75,-9.21,14.47,-35.35,14.47,-33.38
